y_px,x_px,sigma_px,height_nm,mean_nm,baseline_nm,area_px,x_nm,y_nm,method
367.0,77.0,1.9615960121154785,273.42236328125,519.6131591796875,397.71978759765625,21,451.171875,2150.390625,baseline
269.0,377.0,1.0,183.01547241210938,456.0280456542969,345.6178894042969,9,2208.984375,1576.171875,baseline
389.0,503.0,1.0,320.9247131347656,378.3336181640625,348.9498596191406,9,2947.265625,2279.296875,baseline
222.0,355.0,1.0,450.437744140625,584.164794921875,365.54119873046875,9,2080.078125,1300.78125,baseline
263.0,458.0,1.0,315.7138366699219,308.6788024902344,293.8279113769531,9,2683.59375,1541.015625,baseline
325.0,34.0,1.0,230.96493530273438,433.1676025390625,358.7268371582031,9,199.21875,1904.296875,baseline
342.0,489.0,1.0,403.99871826171875,683.4554443359375,616.1477661132812,9,2865.234375,2003.90625,baseline
282.0,69.0,1.0,243.82550048828125,474.77642822265625,367.7735595703125,9,404.296875,1652.34375,baseline
480.0,292.0,1.0,168.14471435546875,521.574951171875,386.5389404296875,9,1710.9375,2812.5,baseline
465.0,396.0,1.0,313.935546875,487.8092956542969,262.0972900390625,9,2320.3125,2724.609375,baseline
370.0,192.0,1.0,230.54339599609375,581.561279296875,545.5236206054688,9,1125.0,2167.96875,baseline
317.0,228.0,1.0,402.72686767578125,666.6417236328125,400.1744384765625,9,1335.9375,1857.421875,baseline
332.0,28.0,1.9615960121154785,303.7322692871094,559.3577270507812,385.4207458496094,21,164.0625,1945.3125,baseline
130.0,379.0,1.9615960121154785,302.1416473388672,397.7350769042969,230.2749786376953,21,2220.703125,761.71875,baseline
112.0,112.0,1.0,210.81314086914062,312.3790588378906,249.68527221679688,9,656.25,656.25,baseline
339.0,399.0,3.8847882747650146,407.498046875,517.053466796875,392.7484130859375,97,2337.890625,1986.328125,baseline
351.0,490.0,1.0,393.7122802734375,972.400390625,782.7581787109375,9,2871.09375,2056.640625,baseline
278.0,117.0,1.9615960121154785,306.70599365234375,464.5406799316406,356.001708984375,21,685.546875,1628.90625,baseline
356.0,301.0,1.0,220.12091064453125,510.85693359375,375.26898193359375,9,1763.671875,2085.9375,baseline
310.0,70.0,1.0,295.6012268066406,527.8848876953125,446.3127746582031,9,410.15625,1816.40625,baseline
175.0,195.0,1.0,325.5567932128906,571.7477416992188,397.4178161621094,9,1142.578125,1025.390625,baseline
33.0,0.0,1.9615960121154785,274.1749572753906,506.3822937011719,332.3919982910156,13,0.0,193.359375,baseline
446.0,283.0,1.0,181.93768310546875,408.0445861816406,344.5509033203125,9,1658.203125,2613.28125,baseline
330.0,350.0,1.0,339.0930480957031,552.4727172851562,323.8537292480469,9,2050.78125,1933.59375,baseline
282.0,393.0,1.0,235.00802612304688,433.08111572265625,377.1763610839844,9,2302.734375,1652.34375,baseline
197.0,304.0,1.0,402.9637451171875,481.130859375,352.17108154296875,9,1781.25,1154.296875,baseline
322.0,45.0,1.0,221.23281860351562,417.8067626953125,412.7782897949219,9,263.671875,1886.71875,baseline
250.0,412.0,1.0,298.845703125,304.90966796875,209.40478515625,9,2414.0625,1464.84375,baseline
386.0,428.0,1.0,250.9429931640625,427.6747741699219,394.521240234375,9,2507.8125,2261.71875,baseline
91.0,434.0,1.9615960121154785,427.5006561279297,428.1264953613281,206.04640197753906,21,2542.96875,533.203125,baseline
353.0,473.0,1.0,225.3744659423828,400.0561828613281,252.18858337402344,9,2771.484375,2068.359375,baseline
196.0,124.0,1.0,157.84042358398438,410.4133605957031,468.9519348144531,9,726.5625,1148.4375,baseline
460.0,503.0,1.9615960121154785,313.2052917480469,592.6064453125,414.0746765136719,21,2947.265625,2695.3125,baseline
494.0,169.0,1.0,344.6683654785156,537.085205078125,473.7809753417969,9,990.234375,2894.53125,baseline
124.0,151.0,1.9615960121154785,174.8155517578125,512.0057373046875,397.334228515625,21,884.765625,726.5625,baseline
118.0,45.0,1.0,367.2672424316406,587.6128540039062,417.5463562011719,9,263.671875,691.40625,baseline
322.0,157.0,1.0,218.59249877929688,365.6972351074219,264.60174560546875,9,919.921875,1886.71875,baseline
460.0,7.0,1.0,394.943603515625,518.3447875976562,311.06268310546875,9,41.015625,2695.3125,baseline
385.0,436.0,1.0,364.2177734375,860.6044921875,645.4642333984375,9,2554.6875,2255.859375,baseline
332.0,345.0,1.0,363.8930358886719,379.7643737792969,280.3175964355469,9,2021.484375,1945.3125,baseline
362.0,389.0,1.0,340.46978759765625,533.503662109375,374.40313720703125,9,2279.296875,2121.09375,baseline
120.0,261.0,1.0,322.040771484375,587.3510131835938,369.98486328125,9,1529.296875,703.125,baseline
368.0,507.0,1.0,266.25634765625,1365.3477783203125,1238.32470703125,9,2970.703125,2156.25,baseline
123.0,0.0,1.9615960121154785,302.62644958496094,357.4317626953125,183.07542419433594,13,0.0,720.703125,baseline
445.0,86.0,1.9615960121154785,266.3760986328125,618.1270141601562,489.41748046875,21,503.90625,2607.421875,baseline
347.0,188.0,1.0,407.1729736328125,697.5956420898438,519.5858154296875,9,1101.5625,2033.203125,baseline
10.0,317.0,2.923192024230957,291.4599609375,486.56866455078125,333.978271484375,57,1857.421875,58.59375,baseline
236.0,411.0,1.0,267.7290344238281,316.5777587890625,150.88571166992188,9,2408.203125,1382.8125,baseline
420.0,404.0,1.0,308.2261199951172,327.4745178222656,233.4486846923828,9,2367.1875,2460.9375,baseline
74.0,386.0,1.0,340.3837890625,525.1904907226562,308.3095703125,9,2261.71875,433.59375,baseline
407.0,469.0,1.0,238.22659301757812,607.820068359375,427.9402770996094,9,2748.046875,2384.765625,baseline
286.0,175.0,1.9615960121154785,212.77703857421875,388.9657897949219,306.01263427734375,21,1025.390625,1675.78125,baseline
371.0,260.0,1.0,203.20391845703125,374.0693359375,237.35687255859375,9,1523.4375,2173.828125,baseline
165.0,368.0,1.9615960121154785,311.9858703613281,566.3903198242188,403.1684875488281,21,2156.25,966.796875,baseline
35.0,37.0,1.0,313.4605712890625,443.8622741699219,358.436279296875,9,216.796875,205.078125,baseline
139.0,295.0,1.9615960121154785,225.82232666015625,454.05096435546875,318.467041015625,21,1728.515625,814.453125,baseline
146.0,502.0,1.0,334.3143615722656,554.355224609375,367.3657531738281,9,2941.40625,855.46875,baseline
441.0,101.0,1.0,417.7181396484375,543.2678833007812,377.5491943359375,9,591.796875,2583.984375,baseline
80.0,27.0,1.0,270.09912109375,430.4810791015625,256.57489013671875,9,158.203125,468.75,baseline
135.0,477.0,1.0,320.3826904296875,499.18414306640625,362.82177734375,9,2794.921875,791.015625,baseline
265.0,349.0,1.0,262.45904541015625,331.2508544921875,321.86956787109375,9,2044.921875,1552.734375,baseline
113.0,215.0,1.0,166.86325073242188,469.7643737792969,422.6623229980469,9,1259.765625,662.109375,baseline
505.0,195.0,1.0,386.4845886230469,349.4826965332031,259.5984191894531,9,1142.578125,2958.984375,baseline
138.0,144.0,1.0,291.3603210449219,231.03314208984375,240.98550415039062,9,843.75,808.59375,baseline
219.0,51.0,1.0,403.4430236816406,444.2069091796875,309.1901550292969,9,298.828125,1283.203125,baseline
327.0,232.0,1.0,396.8917541503906,513.44580078125,329.0765075683594,9,1359.375,1916.015625,baseline
496.0,30.0,1.0,166.43804931640625,322.0553894042969,288.8529052734375,9,175.78125,2906.25,baseline
398.0,451.0,1.0,80.23715209960938,469.04339599609375,457.5034484863281,9,2642.578125,2332.03125,baseline
18.0,19.0,1.0,278.4637756347656,470.4014892578125,265.8445739746094,9,111.328125,105.46875,baseline
361.0,394.0,2.923192024230957,301.14141845703125,521.4794311523438,379.7769775390625,57,2308.59375,2115.234375,baseline
438.0,39.0,1.9615960121154785,190.74737548828125,454.5172424316406,360.69720458984375,21,228.515625,2566.40625,baseline
287.0,379.0,1.0,215.259521484375,440.3709716796875,333.98468017578125,9,2220.703125,1681.640625,baseline
511.0,248.0,2.923192024230957,258.9687805175781,586.6857299804688,469.3446350097656,33,1453.125,2994.140625,baseline
93.0,253.0,1.0,241.2921600341797,398.7069396972656,210.52113342285156,9,1482.421875,544.921875,baseline
473.0,299.0,2.923192024230957,320.86944580078125,552.10498046875,437.18072509765625,57,1751.953125,2771.484375,baseline
290.0,340.0,2.923192024230957,373.3399658203125,434.8678283691406,279.40850830078125,57,1992.1875,1699.21875,baseline
334.0,254.0,1.9615960121154785,427.8726806640625,500.4123840332031,304.298828125,21,1488.28125,1957.03125,baseline
177.0,375.0,1.0,243.26907348632812,472.1932373046875,363.3423767089844,9,2197.265625,1037.109375,baseline
511.0,56.0,3.8847882747650146,191.34786987304688,580.464111328125,440.1412658691406,54,328.125,2994.140625,baseline
127.0,158.0,1.0,201.04489135742188,353.6117248535156,296.38702392578125,9,925.78125,744.140625,baseline
428.0,87.0,3.8847882747650146,405.5973205566406,591.4967651367188,485.1875915527344,97,509.765625,2507.8125,baseline
47.0,58.0,1.0,256.13055419921875,338.037353515625,289.3392333984375,9,339.84375,275.390625,baseline
107.0,326.0,1.0,358.79286193847656,348.6556091308594,164.6331024169922,9,1910.15625,626.953125,baseline
443.0,117.0,1.0,224.86346435546875,468.5987548828125,428.6429443359375,9,685.546875,2595.703125,baseline
370.0,499.0,1.0,243.375244140625,1311.8358154296875,1188.16455078125,9,2923.828125,2167.96875,baseline
462.0,117.0,1.0,208.33206176757812,324.4463195800781,206.89694213867188,9,685.546875,2707.03125,baseline
408.0,171.0,2.923192024230957,283.42938232421875,476.0770568847656,324.9630126953125,57,1001.953125,2390.625,baseline
42.0,66.0,1.0,169.44976806640625,596.874755859375,536.4561767578125,9,386.71875,246.09375,baseline
309.0,420.0,1.0,269.6979675292969,460.7082214355469,274.5635681152344,9,2460.9375,1810.546875,baseline
425.0,207.0,1.0,420.1242980957031,583.9594116210938,379.9878845214844,9,1212.890625,2490.234375,baseline
327.0,156.0,1.0,206.89639282226562,378.288330078125,265.28302001953125,9,914.0625,1916.015625,baseline
242.0,51.0,1.0,329.91455078125,733.1394653320312,472.753173828125,9,298.828125,1417.96875,baseline
70.0,62.0,2.923192024230957,214.750244140625,532.8577270507812,409.4215087890625,57,363.28125,410.15625,baseline
4.0,420.0,1.0,287.3494873046875,516.0269165039062,332.3824462890625,9,2460.9375,23.4375,baseline
166.0,362.0,1.0,295.9145202636719,523.8635864257812,362.7210388183594,9,2121.09375,972.65625,baseline
213.0,214.0,1.0,170.7596435546875,302.26519775390625,286.2259521484375,9,1253.90625,1248.046875,baseline
435.0,196.0,1.0,263.28753662109375,361.9187927246094,368.69110107421875,9,1148.4375,2548.828125,baseline
285.0,393.0,1.0,218.04608154296875,383.8719787597656,342.594482421875,9,2302.734375,1669.921875,baseline
198.0,325.0,1.9615960121154785,289.4604797363281,514.5040283203125,316.3976135253906,21,1904.296875,1160.15625,baseline
419.0,236.0,1.0,492.06683349609375,606.0321044921875,366.87884521484375,9,1382.8125,2455.078125,baseline
399.0,492.0,1.0,291.27294921875,426.6984558105469,343.42901611328125,9,2882.8125,2337.890625,baseline
145.0,403.0,1.9615960121154785,238.7105712890625,481.5891418457031,327.6719970703125,21,2361.328125,849.609375,baseline
0.0,163.0,1.9615960121154785,230.9202423095703,420.40625,238.98936462402344,13,955.078125,0.0,baseline
405.0,371.0,1.0,247.8521728515625,416.3936767578125,317.87371826171875,9,2173.828125,2373.046875,baseline
289.0,81.0,1.0,264.33465576171875,457.6096496582031,389.82818603515625,9,474.609375,1693.359375,baseline
116.0,403.0,1.0,425.26536560058594,428.14947509765625,254.35023498535156,9,2361.328125,679.6875,baseline
105.0,211.0,3.8847882747650146,381.6168212890625,429.9645690917969,277.506591796875,97,1236.328125,615.234375,baseline
274.0,332.0,2.923192024230957,372.6492004394531,395.9962158203125,250.08663940429688,57,1945.3125,1605.46875,baseline
345.0,341.0,1.0,142.15316772460938,541.0325317382812,428.5177307128906,9,1998.046875,2021.484375,baseline
156.0,289.0,1.0,134.95956420898438,270.69757080078125,269.52886962890625,9,1693.359375,914.0625,baseline
165.0,339.0,1.0,183.88510131835938,530.6765747070312,416.4678039550781,9,1986.328125,966.796875,baseline
496.0,366.0,1.0,263.520263671875,421.9922790527344,257.68951416015625,9,2144.53125,2906.25,baseline
292.0,177.0,1.0,163.80062866210938,366.82110595703125,275.0006103515625,9,1037.109375,1710.9375,baseline
368.0,495.0,1.0,217.15411376953125,937.1049194335938,931.8231811523438,9,2900.390625,2156.25,baseline
387.0,459.0,1.9615960121154785,221.95062255859375,645.3760986328125,520.1655883789062,21,2689.453125,2267.578125,baseline
196.0,307.0,1.9615960121154785,402.90850830078125,510.70123291015625,339.0672607421875,21,1798.828125,1148.4375,baseline
111.0,325.0,1.0,339.15411376953125,354.6876525878906,186.25897216796875,9,1904.296875,650.390625,baseline
350.0,177.0,1.0,203.168212890625,571.1921997070312,425.63519287109375,9,1037.109375,2050.78125,baseline
390.0,425.0,1.0,157.2618408203125,321.3551025390625,321.744140625,9,2490.234375,2285.15625,baseline
187.0,117.0,1.0,321.1102294921875,651.5363159179688,535.2283935546875,9,685.546875,1095.703125,baseline
218.0,54.0,1.9615960121154785,373.60052490234375,486.84375,305.27215576171875,21,316.40625,1277.34375,baseline
511.0,147.0,1.0,281.0394592285156,598.0404663085938,459.4799499511719,6,861.328125,2994.140625,baseline
61.0,111.0,1.0,261.54754638671875,462.0852355957031,302.25714111328125,9,650.390625,357.421875,baseline
289.0,463.0,1.0,221.43450927734375,406.52349853515625,321.9107666015625,9,2712.890625,1693.359375,baseline
405.0,426.0,1.0,184.59783935546875,491.9147033691406,347.8538818359375,9,2496.09375,2373.046875,baseline
304.0,491.0,1.0,215.38946533203125,440.261962890625,308.45196533203125,9,2876.953125,1781.25,baseline
499.0,166.0,1.9615960121154785,347.3827819824219,488.899169921875,318.1809387207031,21,972.65625,2923.828125,baseline
120.0,308.0,1.0,368.5391845703125,446.2166748046875,214.40167236328125,9,1804.6875,703.125,baseline
63.0,65.0,1.0,102.786376953125,486.7063903808594,444.245849609375,9,380.859375,369.140625,baseline
255.0,412.0,1.0,199.61477661132812,307.7934265136719,286.6845703125,9,2414.0625,1494.140625,baseline
352.0,484.0,1.0,313.09466552734375,443.99237060546875,426.06842041015625,9,2835.9375,2062.5,baseline
151.0,429.0,1.0,225.87806701660156,296.0924072265625,231.12672424316406,9,2513.671875,884.765625,baseline
41.0,386.0,1.0,408.675537109375,627.607421875,425.2391357421875,9,2261.71875,240.234375,baseline
361.0,362.0,1.0,242.1444091796875,390.74371337890625,283.01776123046875,9,2121.09375,2115.234375,baseline
253.0,241.0,1.9615960121154785,253.6353759765625,295.37896728515625,166.49368286132812,21,1412.109375,1482.421875,baseline
42.0,345.0,2.923192024230957,320.14447021484375,452.6504821777344,266.24627685546875,57,2021.484375,246.09375,baseline
116.0,323.0,1.0,239.4742889404297,330.02313232421875,250.90785217285156,9,1892.578125,679.6875,baseline
511.0,373.0,1.0,183.0309600830078,298.50128173828125,238.51564025878906,6,2185.546875,2994.140625,baseline
445.0,330.0,1.0,235.01068115234375,560.0426025390625,441.48834228515625,9,1933.59375,2607.421875,baseline
315.0,24.0,1.9615960121154785,285.0626525878906,596.1106567382812,468.0964050292969,21,140.625,1845.703125,baseline
447.0,387.0,1.0,321.412109375,269.31854248046875,234.00421142578125,9,2267.578125,2619.140625,baseline
427.0,181.0,1.0,342.8199157714844,603.4149169921875,368.2627258300781,9,1060.546875,2501.953125,baseline
294.0,232.0,1.0,150.00723266601562,299.2496337890625,337.7908630371094,9,1359.375,1722.65625,baseline
286.0,168.0,1.0,191.4483642578125,395.3689270019531,310.90185546875,9,984.375,1675.78125,baseline
484.0,287.0,1.0,164.93258666992188,385.79571533203125,301.73297119140625,9,1681.640625,2835.9375,baseline
104.0,84.0,1.9615960121154785,292.24725341796875,429.8953552246094,258.86651611328125,21,492.1875,609.375,baseline
385.0,69.0,1.0,126.700927734375,460.12445068359375,425.531982421875,9,404.296875,2255.859375,baseline
488.0,342.0,1.0,252.1788330078125,450.2947692871094,353.72357177734375,9,2003.90625,2859.375,baseline
278.0,262.0,1.0,280.8264465332031,583.6837768554688,406.5177917480469,9,1535.15625,1628.90625,baseline
336.0,319.0,1.0,263.8665771484375,440.748046875,363.84844970703125,9,1869.140625,1968.75,baseline
206.0,283.0,1.0,298.98114013671875,296.4676513671875,189.3687744140625,9,1658.203125,1207.03125,baseline
336.0,169.0,1.0,305.12615966796875,526.5797729492188,337.919189453125,9,990.234375,1968.75,baseline
114.0,372.0,1.0,256.24542236328125,364.5928955078125,219.84024047851562,9,2179.6875,667.96875,baseline
354.0,425.0,1.0,322.5107421875,523.8211059570312,352.84716796875,9,2490.234375,2074.21875,baseline
474.0,170.0,1.0,163.65036010742188,428.4903869628906,430.8758239746094,9,996.09375,2777.34375,baseline
0.0,26.0,5.807980537414551,197.124267578125,419.26922607421875,313.8757629394531,115,152.34375,0.0,baseline
131.0,99.0,1.0,429.58770751953125,514.9406127929688,318.8642578125,9,580.078125,767.578125,baseline
351.0,107.0,1.9615960121154785,285.95281982421875,423.1147766113281,262.8126220703125,21,626.953125,2056.640625,baseline
325.0,50.0,1.0,268.6671142578125,355.2696533203125,340.37969970703125,9,292.96875,1904.296875,baseline
192.0,144.0,1.9615960121154785,283.8478698730469,598.1637573242188,447.4971008300781,21,843.75,1125.0,baseline
398.0,495.0,1.9615960121154785,270.993896484375,481.4580078125,349.2979736328125,21,2900.390625,2332.03125,baseline
275.0,92.0,1.0,216.66757202148438,341.9359436035156,262.3497619628906,9,539.0625,1611.328125,baseline
478.0,453.0,1.0,348.9850769042969,720.127197265625,481.1264953613281,9,2654.296875,2800.78125,baseline
350.0,79.0,1.0,345.1136474609375,636.0161743164062,416.755615234375,9,462.890625,2050.78125,baseline
433.0,476.0,1.9615960121154785,202.9852294921875,439.007080078125,341.2529296875,21,2789.0625,2537.109375,baseline
318.0,50.0,1.0,176.14410400390625,593.8855590820312,487.59466552734375,9,292.96875,1863.28125,baseline
502.0,270.0,1.0,236.27587890625,412.1439208984375,348.50042724609375,9,1582.03125,2941.40625,baseline
370.0,176.0,1.0,319.95330810546875,434.5802307128906,322.95123291015625,9,1031.25,2167.96875,baseline
218.0,246.0,1.0,228.085693359375,261.5994873046875,259.554443359375,9,1441.40625,1277.34375,baseline
410.0,265.0,1.0,220.26507568359375,431.66021728515625,307.554443359375,9,1552.734375,2402.34375,baseline
110.0,145.0,1.9615960121154785,254.5975341796875,465.4339599609375,305.3040771484375,21,849.609375,644.53125,baseline
441.0,346.0,1.0,232.3818359375,406.31744384765625,371.6964111328125,9,2027.34375,2583.984375,baseline
417.0,271.0,1.0,190.8995361328125,358.1533203125,305.1795654296875,9,1587.890625,2443.359375,baseline
45.0,16.0,1.9615960121154785,324.5726318359375,576.0911254882812,433.9852294921875,21,93.75,263.671875,baseline
121.0,90.0,1.0,189.18209838867188,470.4240417480469,435.8023376464844,9,527.34375,708.984375,baseline
456.0,476.0,1.0,353.45867919921875,506.9425354003906,320.193115234375,9,2789.0625,2671.875,baseline
451.0,253.0,1.0,350.5961608886719,580.97802734375,338.4338684082031,9,1482.421875,2642.578125,baseline
187.0,358.0,1.0,370.79058837890625,480.3458251953125,333.05426025390625,9,2097.65625,1095.703125,baseline
77.0,402.0,1.0,195.50051879882812,391.3433532714844,306.5787658691406,9,2355.46875,451.171875,baseline
391.0,15.0,1.0,189.45428466796875,392.5860900878906,261.7462158203125,9,87.890625,2291.015625,baseline
214.0,198.0,1.9615960121154785,255.3919677734375,449.07110595703125,296.20880126953125,21,1160.15625,1253.90625,baseline
308.0,315.0,1.0,216.1180419921875,332.26934814453125,269.79998779296875,9,1845.703125,1804.6875,baseline
158.0,439.0,1.0,377.71807861328125,502.3846435546875,356.07415771484375,9,2572.265625,925.78125,baseline
470.0,232.0,2.923192024230957,186.1666259765625,465.10498046875,381.06280517578125,57,1359.375,2753.90625,baseline
29.0,82.0,2.923192024230957,205.55670166015625,477.7223205566406,370.54327392578125,57,480.46875,169.921875,baseline
17.0,91.0,1.0,263.92242431640625,403.7928161621094,307.50775146484375,9,533.203125,99.609375,baseline
474.0,175.0,1.0,158.34466552734375,348.4979248046875,368.5938720703125,9,1025.390625,2777.34375,baseline
126.0,505.0,1.9615960121154785,235.22735595703125,473.95391845703125,281.7474365234375,21,2958.984375,738.28125,baseline
262.0,369.0,1.0,220.528076171875,398.1193542480469,257.8072509765625,9,2162.109375,1535.15625,baseline
306.0,469.0,1.0,236.98431396484375,470.2893371582031,325.24700927734375,9,2748.046875,1792.96875,baseline
267.0,202.0,1.0,188.43536376953125,484.39788818359375,379.75372314453125,9,1183.59375,1564.453125,baseline
511.0,120.0,6.769576549530029,312.8440246582031,503.3023986816406,436.5526428222656,156,703.125,2994.140625,baseline
285.0,425.0,1.0,217.69143676757812,461.7960205078125,322.5326232910156,9,2490.234375,1669.921875,baseline
292.0,93.0,1.0,272.7539978027344,587.549072265625,432.0808410644531,9,544.921875,1710.9375,baseline
511.0,489.0,1.9615960121154785,218.06295776367188,450.8258972167969,345.8335876464844,13,2865.234375,2994.140625,baseline
405.0,452.0,1.0,253.83602905273438,548.3370361328125,424.5925598144531,9,2648.4375,2373.046875,baseline
188.0,342.0,1.0,264.5588684082031,562.872314453125,381.0207214355469,9,2003.90625,1101.5625,baseline
16.0,483.0,1.9615960121154785,290.35589599609375,484.8811950683594,261.6082763671875,21,2830.078125,93.75,baseline
395.0,207.0,1.0,258.13031005859375,361.20941162109375,288.45880126953125,9,1212.890625,2314.453125,baseline
136.0,355.0,1.0,293.24298095703125,395.7770080566406,217.1875,9,2080.078125,796.875,baseline
451.0,278.0,1.0,198.3692626953125,451.9582214355469,335.32794189453125,9,1628.90625,2642.578125,baseline
287.0,140.0,1.9615960121154785,220.3450927734375,435.1311950683594,321.47918701171875,21,820.3125,1681.640625,baseline
0.0,154.0,1.9615960121154785,194.04330444335938,368.81707763671875,216.22055053710938,13,902.34375,0.0,baseline
384.0,453.0,1.0,97.3936767578125,582.5233764648438,559.7794799804688,9,2654.296875,2250.0,baseline
226.0,357.0,1.0,264.15435791015625,424.6930236816406,281.37445068359375,9,2091.796875,1324.21875,baseline
389.0,275.0,1.0,294.796875,483.0758361816406,323.138427734375,9,1611.328125,2279.296875,baseline
498.0,117.0,1.0,181.64743041992188,391.98779296875,351.7478332519531,9,685.546875,2917.96875,baseline
358.0,492.0,1.0,88.23797607421875,849.7946166992188,946.7659301757812,9,2882.8125,2097.65625,baseline
361.0,44.0,1.0,330.45379638671875,598.9752807617188,442.3470458984375,9,257.8125,2115.234375,baseline
311.0,268.0,1.0,198.7388916015625,377.9118347167969,298.82562255859375,9,1570.3125,1822.265625,baseline
46.0,9.0,1.0,210.73336791992188,347.9016418457031,281.26708984375,9,52.734375,269.53125,baseline
261.0,347.0,1.0,240.34841918945312,380.9684753417969,292.8719177246094,9,2033.203125,1529.296875,baseline
494.0,498.0,1.0,285.2837829589844,531.1063842773438,335.3080749511719,9,2917.96875,2894.53125,baseline
0.0,109.0,5.807980537414551,169.40179443359375,506.09796142578125,389.5303955078125,115,638.671875,0.0,baseline
504.0,130.0,1.0,214.1700439453125,545.4490356445312,425.7598876953125,9,761.71875,2953.125,baseline
284.0,205.0,1.0,234.33111572265625,454.1407775878906,334.27203369140625,9,1201.171875,1664.0625,baseline
167.0,249.0,1.0,179.91131591796875,462.5016784667969,323.7131042480469,9,1458.984375,978.515625,baseline
292.0,334.0,1.0,243.535888671875,427.71539306640625,298.230712890625,9,1957.03125,1710.9375,baseline
305.0,311.0,1.0,156.40328979492188,324.8310852050781,276.7197265625,9,1822.265625,1787.109375,baseline
204.0,8.0,1.9615960121154785,315.02618408203125,363.6424560546875,203.35687255859375,21,46.875,1195.3125,baseline
125.0,470.0,1.0,182.693359375,420.66845703125,329.0740966796875,9,2753.90625,732.421875,baseline
509.0,185.0,1.0,282.3543395996094,547.396240234375,352.4281311035156,9,1083.984375,2982.421875,baseline
414.0,101.0,1.0,213.1358642578125,473.9509582519531,388.5074462890625,9,591.796875,2425.78125,baseline
122.0,321.0,1.9615960121154785,244.99423217773438,420.1676330566406,269.0726013183594,21,1880.859375,714.84375,baseline
184.0,123.0,1.0,243.1439208984375,644.2581176757812,496.39947509765625,9,720.703125,1078.125,baseline
334.0,79.0,1.0,191.99835205078125,340.8017578125,327.3212890625,9,462.890625,1957.03125,baseline
112.0,80.0,1.0,195.789306640625,632.7213745117188,570.8319702148438,9,468.75,656.25,baseline
263.0,463.0,1.0,224.94552612304688,521.1181640625,383.9289855957031,9,2712.890625,1541.015625,baseline
509.0,180.0,1.0,206.88607788085938,408.7685852050781,378.5816955566406,9,1054.6875,2982.421875,baseline
217.0,166.0,1.0,185.4071044921875,489.5828552246094,442.66094970703125,9,972.65625,1271.484375,baseline
337.0,76.0,1.0,210.8359375,547.6879272460938,397.54437255859375,9,445.3125,1974.609375,baseline
187.0,29.0,1.0,219.22796630859375,398.879638671875,330.36712646484375,9,169.921875,1095.703125,baseline
411.0,244.0,1.9615960121154785,293.1654052734375,423.55462646484375,294.51226806640625,21,1429.6875,2408.203125,baseline
35.0,117.0,1.0,217.59524536132812,297.0233459472656,289.4797058105469,9,685.546875,205.078125,baseline
313.0,263.0,1.0,271.03497314453125,385.67718505859375,309.54345703125,9,1541.015625,1833.984375,baseline
81.0,449.0,1.0,330.4363708496094,219.29783630371094,186.46969604492188,9,2630.859375,474.609375,baseline
278.0,467.0,2.923192024230957,196.24591064453125,477.09033203125,362.81329345703125,57,2736.328125,1628.90625,baseline
481.0,302.0,1.0,159.7596435546875,413.2402038574219,377.30047607421875,9,1769.53125,2818.359375,baseline
409.0,301.0,1.0,127.0543212890625,458.5223388671875,408.7596435546875,9,1763.671875,2396.484375,baseline
370.0,114.0,1.0,340.7201843261719,351.8919677734375,272.1802673339844,9,667.96875,2167.96875,baseline
447.0,223.0,1.0,203.71286010742188,365.8370056152344,374.8152770996094,9,1306.640625,2619.140625,baseline
445.0,233.0,1.0,132.75588989257812,446.2550964355469,423.6863098144531,9,1365.234375,2607.421875,baseline
333.0,197.0,1.0,140.86322021484375,419.5959167480469,320.910888671875,9,1154.296875,1951.171875,baseline
317.0,470.0,1.0,139.86358642578125,293.875,282.03277587890625,9,2753.90625,1857.421875,baseline
326.0,425.0,1.0,187.23880004882812,372.4822692871094,420.1573181152344,9,2490.234375,1910.15625,baseline
143.0,25.0,1.0,355.4117889404297,461.0011901855469,203.06593322753906,9,146.484375,837.890625,baseline
383.0,319.0,1.0,91.2496337890625,366.8872985839844,446.62139892578125,9,1869.140625,2244.140625,baseline
245.0,505.0,1.0,259.9419860839844,240.73773193359375,152.57568359375,9,2958.984375,1435.546875,baseline
281.0,202.0,1.0,243.63174438476562,399.1975402832031,357.7853088378906,9,1183.59375,1646.484375,baseline
510.0,46.0,1.0,98.38629150390625,553.2593383789062,556.3719482421875,9,269.53125,2988.28125,baseline
278.0,218.0,1.0,186.34796142578125,325.0608215332031,350.03302001953125,9,1277.34375,1628.90625,baseline
328.0,204.0,1.0,416.9498596191406,660.4218139648438,406.6266174316406,9,1195.3125,1921.875,baseline
159.0,382.0,1.0,283.42999267578125,549.0894165039062,378.562255859375,9,2238.28125,931.640625,baseline
374.0,201.0,1.0,101.07757568359375,483.08349609375,531.6409912109375,9,1177.734375,2191.40625,baseline
184.0,447.0,5.807980537414551,458.16998291015625,422.7593078613281,313.55218505859375,213,2619.140625,1078.125,baseline
262.0,285.0,1.0,308.60430908203125,616.927978515625,422.36968994140625,9,1669.921875,1535.15625,baseline
332.0,437.0,1.0,225.71774291992188,418.7895202636719,343.9485778808594,9,2560.546875,1945.3125,baseline
388.0,315.0,1.0,174.76943969726562,490.2535705566406,446.0000305175781,9,1845.703125,2273.4375,baseline
343.0,406.0,1.0,202.07101440429688,372.95733642578125,389.8171691894531,9,2378.90625,2009.765625,baseline
